customer_id,event_date,amount,event_type
8199-ZLLSA,2020-06-01,118.35,balance_check
4128-ETESU,2022-01-22,99.7,transfer
0620-DLSLK,2024-11-07,81.9,support_contact
4625-EWPTF,2025-04-06,30.45,bill_pay
5980-NOPLP,2022-04-22,96.1,support_contact
3850-OKINF,2020-02-02,66.2,login
6892-XPFPU,2023-12-13,104.25,mobile_deposit
8010-EZLOU,2024-09-08,80.2,mobile_deposit
1156-ZFYDO,2025-11-02,19.75,support_contact
3295-YVUSR,2025-10-03,72.6,transaction
8016-NCFVO,2021-05-27,116.5,transaction
4119-ZYPZY,2020-02-02,106.8,balance_check
5549-ZGHFB,2021-10-24,24.95,balance_check
7577-SWIFR,2025-11-02,89.25,mobile_deposit
0303-WMMRN,2025-07-05,19.25,login
6408-OTUBZ,2020-07-01,104.55,transfer
5204-HMGYF,2021-11-23,87.2,transfer
1078-TDCRN,2025-09-03,30.75,balance_check
3727-OVPRY,2020-07-01,25.7,login
3797-FKOGQ,2025-01-06,86.2,balance_check
7622-NXQZR,2023-08-15,30.1,transfer
6196-HBOBZ,2020-07-31,99.35,support_contact
3970-XGJDU,2020-10-29,19.2,balance_check
7017-VFULY,2025-10-03,20.1,bill_pay
5562-YJQGT,2025-10-03,20.35,support_contact
8807-OPMBM,2021-05-27,25.65,balance_check
5439-WIKXB,2022-07-21,94.55,mobile_deposit
9874-QLCLH,2024-07-10,104.2,balance_check
8294-UIMBA,2023-06-16,94.4,mobile_deposit
8109-YUOHE,2024-07-10,56.1,login
5840-NVDCG,2024-08-09,68.25,transfer
8092-NLTGF,2020-01-03,24.75,support_contact
5928-QLDHB,2025-03-07,76.25,support_contact
9840-EFJQB,2025-11-02,74.35,transaction
0696-UKTOX,2024-01-12,54.15,transaction
4801-KFYKL,2025-04-06,19.45,transfer
3472-OAOOR,2024-05-11,34.95,transaction
6135-OZQVA,2025-05-06,53.65,support_contact
8062-YBDOE,2025-11-02,69.65,balance_check
2252-JHJGE,2020-11-28,104.0,login
4188-PCPIG,2021-03-28,70.35,login
6000-APYLU,2025-03-07,80.8,transfer
7105-BENQF,2024-09-08,64.85,transaction
7721-DVEKZ,2025-11-02,19.65,balance_check
3566-VVORZ,2024-12-07,45.9,login
9507-HSMMZ,2021-06-26,20.0,login
2480-SQIOB,2025-08-04,44.8,bill_pay
0947-IDHRQ,2025-05-06,80.3,bill_pay
7813-TKCVO,2024-04-11,20.35,support_contact
0128-MKWSG,2023-10-14,45.8,login
3672-YITQD,2022-12-18,84.1,transfer
4350-ZTLPI,2021-07-26,108.95,mobile_deposit
9048-JVYVF,2025-09-03,69.35,mobile_deposit
0361-HJRDX,2020-05-02,64.35,balance_check
5727-MYATE,2020-01-03,90.8,login
3823-KYNQY,2024-12-07,24.95,login
8988-ECPJR,2023-02-16,79.6,support_contact
7570-WELNY,2020-05-02,84.7,login
3021-VLNRJ,2021-10-24,70.8,transfer
3776-EKTKM,2025-11-02,36.45,bill_pay
2080-CAZNM,2022-07-21,104.4,login
1028-FFNJK,2023-06-16,101.5,login
6907-FLBER,2025-11-02,54.3,support_contact
3001-UNBTL,2023-07-16,103.95,transaction
5982-PSMKW,2024-01-12,91.1,support_contact
3507-GASNP,2020-12-28,19.95,support_contact
7096-ZNBZI,2020-01-03,26.45,transfer
1902-XBTFB,2024-02-11,89.4,balance_check
1676-MQAOA,2020-01-03,75.1,login
0786-IVLAW,2020-07-01,108.1,support_contact
7566-DSRLQ,2020-01-03,110.15,support_contact
0643-OKLRP,2022-01-22,80.35,transaction
7245-JMTTQ,2021-09-24,111.5,support_contact
6050-IJRHS,2020-03-03,106.5,mobile_deposit
6202-JVYEU,2025-03-07,19.9,balance_check
8591-TKMZH,2021-01-27,111.1,login
0734-OXWBT,2025-09-03,70.7,login
4282-ACRXS,2022-10-19,24.85,transaction
0365-TRTPY,2022-11-18,91.2,transfer
7349-ALMUX,2022-11-18,65.6,login
9381-NDKME,2023-12-13,40.65,mobile_deposit
6502-KUGLL,2024-10-08,59.45,login
1841-YSJGV,2020-01-03,109.95,mobile_deposit
2794-XIMMO,2021-07-26,60.45,balance_check
8382-SHQEH,2025-04-06,84.9,balance_check
3511-BFTJW,2020-01-03,38.5,bill_pay
7668-XCFYV,2024-07-10,92.55,bill_pay
2983-ZANRP,2025-10-03,73.55,mobile_deposit
7845-URHJN,2025-04-06,20.15,transfer
3034-ZBEQN,2021-12-23,34.7,login
5018-HEKFO,2025-02-05,24.5,support_contact
2923-ARZLG,2025-12-02,19.7,login
3976-NLDEZ,2025-11-02,20.6,bill_pay
2282-YGNOR,2023-07-16,58.0,support_contact
5336-UFNZP,2020-07-31,107.45,mobile_deposit
6854-EXGSF,2025-04-06,65.5,support_contact
1241-EZFMJ,2020-11-28,25.45,login
9233-PSYHO,2022-03-23,100.15,login
5376-PCKNB,2020-01-03,104.45,transfer
8044-BGWPI,2024-12-07,21.15,transaction
4060-LDNLU,2025-05-06,96.2,support_contact
3589-PPVKW,2025-03-07,44.4,bill_pay
8327-LZKAS,2022-05-22,107.55,bill_pay
5887-IKKYO,2021-02-26,94.35,transaction
1075-BGWOH,2024-08-09,98.75,login
1755-RMCXH,2025-10-03,20.3,transfer
0302-JOIVN,2025-04-06,101.15,transfer
3858-XHYJO,2022-08-20,105.75,bill_pay
4299-SIMNS,2025-03-07,81.15,transfer
7025-IWFHT,2022-07-21,89.55,balance_check
6261-LHRTG,2023-10-14,54.75,transaction
7841-FCRQD,2023-03-18,53.75,login
2056-EVGZL,2020-05-02,105.75,balance_check
8777-MBMTS,2020-07-31,105.85,transaction
7753-USQYQ,2021-05-27,64.2,mobile_deposit
5366-IJEQJ,2024-04-11,88.7,support_contact
7661-CPURM,2024-05-11,87.7,bill_pay
6233-HXJMX,2022-03-23,89.3,transfer
5902-WBLSE,2020-03-03,20.15,mobile_deposit
1981-INRFU,2025-10-03,79.75,transfer
4971-PUYQO,2023-09-14,94.55,balance_check
3239-TPHPZ,2024-12-07,20.05,login
5115-GZDEL,2020-01-03,67.2,login
3338-CVVEH,2024-12-07,94.55,login
8485-GJCDN,2025-07-05,69.05,transfer
2615-YVMYX,2020-02-02,107.5,mobile_deposit
2851-STERV,2023-01-17,73.0,login
4393-GEADV,2020-03-03,114.75,mobile_deposit
8486-AYEQH,2023-05-17,76.05,transfer
1527-SXDPN,2021-08-25,96.25,balance_check
6029-WTIPC,2022-11-18,101.1,mobile_deposit
8634-CILSZ,2020-04-02,104.7,balance_check
5419-JKZNQ,2023-06-16,77.9,transfer
2495-KZNFB,2023-03-18,90.65,transfer
1409-PHXTF,2021-06-26,110.45,bill_pay
4560-WQAQW,2021-01-27,68.7,transfer
9591-YVTEB,2021-05-27,44.85,transfer
9309-BZGNT,2020-04-02,29.8,transaction
4274-DRSQT,2020-07-01,88.9,login
2027-DNKIV,2022-11-18,58.75,bill_pay
8075-GXIUB,2025-03-07,19.85,support_contact
2885-HIJDH,2020-04-02,86.9,bill_pay
5424-RLQLC,2025-02-05,59.65,bill_pay
6682-QJDGB,2022-08-20,55.25,support_contact
6507-DTJZV,2024-11-07,66.4,transaction
8780-IXSTS,2025-06-05,90.1,balance_check
7673-BQGKU,2020-04-02,20.15,transfer
6723-WSNTY,2020-07-01,108.1,login
9530-EHPOH,2025-01-06,53.75,mobile_deposit
2725-IWWBA,2022-02-21,56.9,support_contact
0345-HKJVM,2025-06-05,89.3,balance_check
1061-PNTHC,2021-04-27,109.6,support_contact
0394-YONDK,2020-03-03,25.15,transfer
6574-MCOEH,2023-03-18,79.15,transaction
7399-QHBJS,2020-01-03,66.75,support_contact
3049-SOLAY,2025-09-03,95.2,transfer
0997-YTLNY,2024-05-11,48.8,transfer
3317-HRTNN,2025-07-05,45.7,transaction
9479-HYNYL,2020-02-02,80.7,bill_pay
3235-ETOOB,2025-04-06,74.5,bill_pay
9708-KFDBY,2025-11-02,20.55,login
8058-INTPH,2025-11-02,79.65,login
3642-GKTCT,2020-11-28,115.1,bill_pay
0774-RMNUW,2020-02-02,59.7,balance_check
1334-PDUKM,2020-05-02,86.45,mobile_deposit
0756-MPZRL,2022-02-21,33.7,transfer
2242-MFOTG,2023-03-18,80.1,mobile_deposit
2927-CVULT,2021-07-26,104.05,transfer
2144-BFDSO,2021-10-24,108.75,bill_pay
8745-PVESG,2021-03-28,41.1,login
7647-GYYKX,2021-06-26,20.35,balance_check
5647-FXOTP,2020-12-28,105.9,login
5569-OUICF,2023-08-15,101.3,mobile_deposit
8821-XNHVZ,2025-11-02,80.05,login
2082-OJVTK,2023-07-16,89.2,bill_pay
9700-ISPUP,2025-02-05,65.5,balance_check
9839-ETQOE,2022-05-22,40.45,mobile_deposit
6078-VESFR,2024-11-07,70.45,balance_check
9027-TMATR,2022-05-22,78.8,transfer
5940-NFXKV,2024-05-11,83.65,login
1941-HOSAM,2025-11-02,90.1,balance_check
9110-HSGTV,2020-04-02,82.45,transaction
0704-VCUMB,2020-11-28,20.25,login
6171-ZTVYB,2022-05-22,66.25,transfer
8053-WWDRO,2025-06-05,19.5,balance_check
9564-KCLHR,2025-11-02,51.25,mobile_deposit
1935-IMVBB,2021-04-27,89.7,transfer
2535-PBCGC,2020-03-03,64.55,transaction
2082-CEFLT,2025-11-02,45.6,balance_check
1470-PSXNM,2021-11-23,93.65,support_contact
1213-NGCUN,2025-06-05,49.65,support_contact
2498-XLDZR,2023-04-17,73.6,bill_pay
9866-OCCKE,2020-01-03,109.75,login
5338-YHWYT,2022-11-18,61.45,mobile_deposit
7718-UPSKJ,2020-04-02,106.4,bill_pay
8731-WBBMB,2023-10-14,81.9,balance_check
1448-CYWKC,2021-02-26,105.2,support_contact
7901-IIDQV,2023-12-13,54.6,support_contact
2690-DVRVK,2025-07-05,20.55,support_contact
5688-KZTSN,2024-09-08,20.0,balance_check
1270-XKUCC,2023-06-16,19.7,support_contact
0334-ZFJSR,2021-05-27,66.05,transfer
2894-QOJRX,2023-11-13,34.0,balance_check
5747-PMBSQ,2025-02-05,92.5,mobile_deposit
5583-EJXRD,2022-04-22,54.05,bill_pay
4565-EVZMJ,2022-01-22,58.9,mobile_deposit
3143-JQEGI,2024-11-07,88.35,transaction
6386-SZZKH,2021-11-23,107.95,support_contact
3327-YBAKM,2020-08-30,96.9,transaction
9441-QHEVC,2025-11-02,19.1,login
6705-LNMDD,2024-04-11,50.0,login
2580-ASVVY,2022-11-18,45.4,transaction
3370-GQEAL,2023-06-16,85.45,balance_check
5032-USPKF,2022-10-19,84.1,mobile_deposit
2982-IHMFT,2025-11-02,74.45,transaction
3521-SYVOR,2022-11-18,64.75,login
4254-QPEDE,2021-08-25,66.25,transaction
6283-GITPX,2020-02-02,76.9,balance_check
9526-JAWYF,2023-10-14,89.8,transaction
0771-CHWSK,2020-07-01,74.6,mobile_deposit
9788-HNGUT,2020-01-03,116.95,bill_pay
9495-REDIY,2023-11-13,40.65,balance_check
5375-XLDOF,2020-04-02,114.35,login
1172-VIYBP,2021-07-26,69.7,mobile_deposit
5649-VUKMC,2024-12-07,95.5,transaction
6559-PDZLR,2023-10-14,98.65,transaction
8992-OBVDG,2024-03-12,61.65,bill_pay
4273-MBHYA,2025-11-02,89.35,login
4724-WXVWF,2021-12-23,95.4,login
5701-GUXDC,2023-10-14,35.4,transfer
1460-UZPRJ,2020-12-28,19.95,login
6082-GLJIX,2024-06-10,19.25,bill_pay
5143-EGQFK,2025-02-05,29.65,support_contact
4919-IKATY,2025-07-05,84.5,transfer
2495-TTHBQ,2025-08-04,20.4,transfer
0485-ZBSLN,2020-07-31,24.75,transaction
3810-PJUHR,2020-03-03,25.35,transaction
9050-QLROH,2024-06-10,90.7,login
0847-HGRML,2020-10-29,20.0,transfer
8232-CTLKO,2020-07-01,59.75,transaction
9227-YBAXE,2020-07-31,82.5,bill_pay
6168-WFVVF,2025-09-03,70.3,transaction
9860-LISIZ,2023-02-16,20.35,balance_check
0112-QAWRZ,2024-08-09,90.8,balance_check
0877-SDMBN,2021-06-26,103.95,transaction
2786-GCDPI,2021-10-24,104.95,transfer
4043-MKDTV,2020-02-02,105.25,support_contact
8065-YKXKD,2025-02-05,74.75,support_contact
9637-EIHEQ,2025-11-02,50.8,transfer
9229-RQABD,2024-06-10,23.75,mobile_deposit
8313-KTIHG,2025-08-04,61.3,support_contact
5320-BRKGK,2021-02-26,75.8,balance_check
6284-KMNUF,2021-04-27,98.0,bill_pay
9689-PTNPG,2025-10-03,80.25,transfer
9465-RWMXL,2023-04-17,78.9,login
6229-UOLQL,2021-04-27,52.0,balance_check
2362-IBOOY,2022-12-18,84.75,bill_pay
3137-LUPIX,2025-08-04,64.4,bill_pay
0843-WTBXE,2021-07-26,85.45,transfer
6143-JQKEA,2025-02-05,45.8,bill_pay
8676-OOQEJ,2025-08-04,30.5,transfer
5515-IDEJJ,2025-11-02,19.9,support_contact
9701-CDXHR,2021-09-24,69.15,transaction
7450-NWRTR,2024-12-07,99.45,balance_check
8124-NZVGJ,2025-06-05,49.25,mobile_deposit
2162-FRZAA,2020-09-29,39.35,transaction
5376-DEQCP,2025-11-02,70.6,balance_check
5118-MUEYH,2021-12-23,105.1,transfer
9095-HFAFX,2025-07-05,81.0,balance_check
5627-TVBPP,2023-01-17,20.1,support_contact
2379-ENZGV,2025-06-05,84.85,transfer
3936-QQFLL,2025-10-03,19.75,transaction
2589-AYCRP,2021-10-24,19.75,login
4067-HLYQI,2023-03-18,70.4,login
5124-EOGYE,2023-05-17,20.45,balance_check
5057-RKGLH,2025-03-07,20.35,login
0292-WEGCH,2021-06-26,86.2,transfer
8910-ICHIU,2022-02-21,95.65,bill_pay
4097-YODCF,2023-02-16,103.8,transfer
9715-WZCLW,2020-02-02,97.2,bill_pay
9786-YWNHU,2020-09-29,63.55,transaction
6407-GSJNL,2021-09-24,24.95,mobile_deposit
6005-OBZPH,2023-10-14,89.15,bill_pay
4049-ZPALD,2020-08-30,99.0,login
7932-WPTDS,2025-11-02,24.8,transfer
3733-UOCWF,2020-11-28,85.55,transaction
6833-JMZYP,2024-09-08,94.0,login
2722-VOJQL,2020-08-30,105.65,transaction
1310-QRITU,2024-06-10,50.3,mobile_deposit
8961-QDZZJ,2021-03-28,95.0,support_contact
9715-SBVSU,2024-10-08,61.4,transfer
8490-BXHEO,2024-06-10,80.55,balance_check
7173-TETGO,2020-01-03,78.5,transfer
7929-SKFGK,2020-03-03,114.3,mobile_deposit
2300-RQGOI,2022-10-19,20.05,transfer
3563-SVYLG,2020-05-02,62.65,balance_check
5228-EXCET,2024-11-07,80.85,bill_pay
6435-VWCCY,2020-07-31,92.7,transaction
4998-IKFSE,2023-06-16,100.45,balance_check
8630-QSGXK,2021-09-24,75.2,login
2455-USLMV,2023-05-17,84.75,mobile_deposit
7394-FKDNK,2025-03-07,89.45,bill_pay
9488-FVZCC,2020-01-03,79.5,login
6331-LWDTQ,2025-02-05,72.15,login
5995-WWKKG,2022-11-18,19.8,mobile_deposit
1597-FZREH,2025-10-03,76.4,bill_pay
7879-CGSFV,2021-05-27,100.9,support_contact
9921-EZKBY,2023-03-18,95.3,login
7432-FFVAR,2022-02-21,90.95,login
7246-ZGQDF,2025-11-02,54.5,bill_pay
7000-WCEVQ,2024-04-11,61.6,transfer
0727-IWKVK,2025-03-07,79.9,login
5959-BELXA,2023-04-17,96.15,transaction
4456-RHSNB,2024-05-11,49.6,bill_pay
3512-IZIKN,2020-03-03,65.3,login
2481-SBOYW,2020-11-28,25.0,mobile_deposit
7109-MFBYV,2023-10-14,45.45,balance_check
1833-TCXKK,2022-03-23,107.75,transaction
1832-PEUTS,2020-10-29,89.1,balance_check
6141-OOXUQ,2025-11-02,19.65,balance_check
8660-BUETV,2025-09-03,44.75,login
0580-PIQHM,2022-07-21,101.6,transaction
5696-CEIQJ,2020-06-01,103.15,transaction
7503-ZGUZJ,2025-11-02,84.65,transfer
1696-HXOWK,2020-02-02,95.65,balance_check
3026-ATZYV,2022-11-18,75.1,transaction
4012-YCFAI,2020-12-28,61.35,transfer
2506-TNFCO,2025-11-02,69.55,bill_pay
9970-QBCDA,2025-06-05,19.7,transfer
8718-PTMEZ,2024-11-07,31.05,mobile_deposit
9496-IVVRP,2025-01-06,51.0,support_contact
2207-OBZNX,2025-05-06,51.0,login
2657-VPXTA,2025-02-05,88.85,bill_pay
6551-VLJMV,2023-02-16,20.05,support_contact
1221-GHZEP,2020-10-29,65.1,support_contact
9289-LBQVU,2020-08-30,70.15,bill_pay
6142-VSJQO,2025-11-02,44.35,mobile_deposit
3458-IDMFK,2023-11-13,20.75,transfer
6933-FHBZC,2023-10-14,56.05,login
0221-NAUXK,2025-02-05,19.95,transfer
9770-KXGQU,2021-07-26,98.6,transaction
6437-UKHMV,2025-05-06,79.7,transfer
6538-POCHL,2023-03-18,79.0,bill_pay
6726-NNFWD,2020-02-02,89.45,login
3002-WQZWT,2023-07-16,74.2,transfer
4277-UDIEF,2023-12-13,81.0,login
1208-NBVFH,2024-04-11,49.6,login
4912-PIGUY,2025-11-02,84.6,transaction
1114-CENIM,2021-06-26,55.0,transaction
6060-DRTNL,2025-07-05,84.85,bill_pay
2725-TTRIQ,2020-01-03,84.2,mobile_deposit
3374-TTZTK,2021-08-25,106.3,support_contact
8990-ZXLSU,2025-03-07,69.05,login
2275-RBYQS,2025-11-02,45.4,mobile_deposit
8473-VUVJN,2025-11-02,73.65,support_contact
6289-CPNLD,2023-03-18,73.9,support_contact
5536-SLHPM,2021-05-27,77.75,bill_pay
4419-UJMUS,2020-04-02,99.35,support_contact
7794-JASDG,2025-11-02,50.75,support_contact
7609-YBPXG,2021-06-26,87.1,login
5519-TEEUH,2023-03-18,20.15,login
7856-GANIL,2022-03-23,98.7,balance_check
0804-XBFBV,2025-01-06,25.2,mobile_deposit
2676-OXPPQ,2025-06-05,55.7,transfer
3703-TTEPD,2024-03-12,65.35,transaction
2799-TSLAG,2020-07-31,25.3,transfer
0196-VULGZ,2025-06-05,84.35,mobile_deposit
8837-VVWLQ,2025-04-06,84.95,transaction
2696-NARTR,2025-01-06,73.85,transfer
2208-NKVVH,2022-05-22,24.25,balance_check
7614-QVWQL,2021-11-23,51.8,transaction
1976-CFOCS,2025-11-02,46.0,login
4631-OACRM,2024-09-08,79.4,transfer
7139-JZFVG,2020-12-28,60.5,transaction
4987-GQWPO,2024-07-10,25.1,balance_check
3755-JBMNH,2024-08-09,71.8,support_contact
1757-TCATG,2023-01-17,20.05,transaction
6345-ULYRW,2022-04-22,88.4,transaction
4776-XSKYQ,2024-12-07,30.25,balance_check
8048-DSDFQ,2025-11-02,20.2,support_contact
5753-QQWPW,2023-08-15,59.9,transfer
6010-DDPPW,2020-03-03,25.15,bill_pay
1809-DMJHQ,2025-07-05,46.0,transfer
6693-FRIRW,2024-06-10,101.3,support_contact
6586-MYGKD,2020-03-03,76.95,mobile_deposit
3173-NVMPX,2025-03-07,55.3,balance_check
0248-PGHBZ,2020-06-01,92.45,transfer
0623-GDISB,2025-11-02,48.45,transaction
2892-GESUL,2024-06-10,19.35,balance_check
6923-EFPNL,2025-08-04,51.75,login
7472-EQOAV,2020-02-02,86.7,support_contact
9574-RKJIF,2023-06-16,94.4,transfer
2043-WVTQJ,2025-11-02,55.7,balance_check
8034-RYTVV,2021-05-27,84.25,transfer
3863-QSTYI,2021-01-27,64.65,balance_check
2619-WFQWU,2025-11-02,70.15,transaction
5044-LRQAQ,2025-05-06,69.2,login
1716-LSAMB,2022-03-23,54.65,login
1333-PBMXB,2021-06-26,24.75,mobile_deposit
6546-OPBBH,2021-09-24,23.95,balance_check
5985-BEHZK,2020-01-03,105.0,transfer
9127-QRZMH,2022-04-22,59.85,login
5919-VCZYM,2025-10-03,20.05,support_contact
9644-KVCNC,2020-07-01,92.15,login
2137-DQMEV,2020-05-02,44.8,bill_pay
8174-LNWMW,2023-05-17,20.9,bill_pay
9279-CJEOJ,2024-03-12,95.4,login
7964-VEXDG,2024-03-12,80.35,balance_check
2404-JIBFC,2021-05-27,85.1,mobile_deposit
0778-NELLA,2025-03-07,34.7,login
8029-XYPWT,2020-02-02,115.05,transaction
4614-NUVZD,2025-11-02,81.1,transfer
4632-PAOYU,2024-02-11,19.95,mobile_deposit
3803-KMQFW,2025-11-02,20.55,transaction
6804-GDMOI,2020-11-28,106.6,mobile_deposit
2990-OGYTD,2020-06-01,86.15,transaction
6646-JPPHA,2024-10-08,78.85,transfer
9572-MTILT,2021-01-27,106.75,transfer
7658-UYUQS,2024-03-12,86.55,bill_pay
7880-XSOJX,2025-08-04,42.4,balance_check
9611-CTWIH,2025-09-03,89.45,transaction
4589-IUAJB,2020-03-03,24.25,bill_pay
0329-GTIAJ,2025-09-03,97.9,transaction
8746-BFOAJ,2024-03-12,20.5,bill_pay
8457-XIGKN,2024-04-11,19.6,transfer
6072-NUQCB,2024-02-11,20.25,mobile_deposit
6629-CZTTH,2025-11-02,55.7,support_contact
8838-GPHZP,2020-09-29,20.6,bill_pay
8750-QWZAJ,2020-03-03,19.8,transaction
5364-EVNIB,2024-11-07,79.8,transaction
6918-UMQCG,2025-07-05,80.2,support_contact
0675-NCDYU,2020-01-03,116.4,balance_check
6339-DKLMK,2024-11-07,31.65,transfer
1346-PJWTK,2020-11-28,94.15,transaction
5088-QZLRL,2025-11-02,20.65,login
8023-QHAIO,2021-04-27,76.85,mobile_deposit
4397-FRLTA,2025-08-04,20.15,bill_pay
3057-VJJQE,2023-01-17,55.25,balance_check
5087-SUURX,2024-06-10,39.05,support_contact
2302-OUZXB,2020-01-03,82.15,mobile_deposit
8133-ANHHJ,2021-11-23,103.0,transfer
2270-CHBFN,2022-04-22,95.1,balance_check
0013-EXCHZ,2025-09-03,83.9,bill_pay
5982-FPVQN,2022-11-18,95.15,bill_pay
9107-UKCKY,2020-11-28,79.8,support_contact
4654-ULTTN,2020-03-03,74.8,login
5550-VFRLC,2025-11-02,69.85,support_contact
5546-BYZSM,2022-07-21,20.45,transfer
1492-KGETH,2020-03-03,78.35,balance_check
4929-BSTRX,2025-11-02,53.55,balance_check
4163-HFTUK,2021-09-24,19.1,transaction
8215-NGSPE,2022-06-21,20.0,login
2225-ZRGSG,2020-03-03,93.9,login
8859-YSTWS,2021-12-23,19.95,balance_check
5271-YNWVR,2020-05-02,113.15,balance_check
7601-DHFWZ,2021-12-23,24.0,mobile_deposit
2657-ALMWY,2023-10-14,84.95,mobile_deposit
6330-JKLPC,2025-01-06,80.5,mobile_deposit
4667-OHGKG,2025-11-02,19.3,login
1998-VHJHK,2023-09-14,19.15,transaction
1707-HABPF,2022-02-21,91.3,bill_pay
1660-HSOOQ,2025-11-02,49.65,mobile_deposit
7253-UVNDW,2022-02-21,54.35,transaction
0487-VVUVK,2023-11-13,19.15,support_contact
7228-OMTPN,2025-08-04,88.45,transfer
5063-IUOKK,2024-11-07,19.75,mobile_deposit
4508-OEBEY,2023-05-17,75.5,support_contact
0027-KWYKW,2024-01-12,83.75,bill_pay
2308-STERM,2025-10-03,19.4,transfer
5982-XMDEX,2020-07-31,26.5,transfer
6284-AHOOQ,2024-02-11,90.5,bill_pay
6051-PTVNS,2021-05-27,19.15,mobile_deposit
2344-JMOGN,2025-03-07,94.85,login
3799-ISUZQ,2025-05-06,69.95,bill_pay
2877-VDUER,2023-01-17,40.9,bill_pay
9152-AMKAK,2025-06-05,80.25,bill_pay
1794-HBQTJ,2025-11-02,48.6,transfer
9432-VOFYX,2024-07-10,70.8,transaction
8049-WJCLQ,2025-02-05,60.2,support_contact
6586-PSJOX,2024-09-08,55.2,login
2460-FPSYH,2022-08-20,55.8,mobile_deposit
9705-ZJBCG,2024-11-07,54.15,mobile_deposit
4818-DRBQT,2023-07-16,80.15,support_contact
1320-HTRDR,2025-09-03,75.5,transaction
6847-KJLTS,2021-02-26,100.4,bill_pay
9670-BPNXF,2022-03-23,62.55,login
3913-FCUUW,2020-01-03,70.45,mobile_deposit
3301-VKTGC,2020-05-02,85.5,support_contact
1493-AMTIE,2025-11-02,20.2,balance_check
9555-SAHUZ,2022-10-19,54.5,support_contact
0816-TSPHQ,2025-10-03,20.75,mobile_deposit
9932-WBWIK,2025-01-06,20.35,bill_pay
4619-EVPHY,2024-04-11,91.0,balance_check
5286-YHCVC,2020-01-03,104.8,transaction
6424-ELEYH,2025-09-03,74.75,login
4391-RESHN,2024-01-12,104.05,transaction
9115-YQHGA,2022-08-20,51.1,transaction
4462-CYWMH,2020-10-29,89.8,support_contact
8963-MQVYN,2024-02-11,20.55,login
2458-EOMRE,2025-01-06,64.05,login
9334-GWGOW,2025-05-06,74.85,mobile_deposit
6821-BUXUX,2024-11-07,96.65,mobile_deposit
5028-HTLJB,2025-11-02,20.05,login
9801-GDWGV,2022-09-19,103.45,balance_check
6542-LWGXJ,2025-09-03,25.0,transfer
5567-GZKQY,2021-02-26,20.3,mobile_deposit
1222-LRYKO,2025-06-05,26.35,transfer
2320-JRSDE,2025-11-02,19.9,support_contact
2087-QAREY,2024-02-11,54.7,balance_check
0601-WZHJF,2024-10-08,46.35,login
4423-JWZJN,2020-08-30,90.25,balance_check
5143-WMWOG,2025-11-02,19.95,mobile_deposit
6490-FGZAT,2025-06-05,20.65,transaction
5393-RXQSZ,2025-11-02,79.6,support_contact
7452-FOLON,2022-09-19,25.45,login
2320-TZRRH,2024-04-11,19.5,bill_pay
0231-LXVAP,2025-11-02,75.9,support_contact
9444-JTXHZ,2025-11-02,76.2,transfer
4942-VZZOM,2020-08-30,66.15,balance_check
5510-BOIUJ,2025-11-02,19.25,login
7502-BNYGS,2022-02-21,69.1,support_contact
4291-HYEBC,2023-08-15,39.1,balance_check
6147-CBCRA,2023-03-18,20.05,login
6047-SUHPR,2022-09-19,59.8,mobile_deposit
4471-KXAUH,2022-06-21,84.3,support_contact
9752-ZNQUT,2025-11-02,48.6,mobile_deposit
7638-QVMVY,2025-05-06,79.0,support_contact
1576-PFZIW,2020-03-03,105.35,mobile_deposit
5666-MBJPT,2020-07-31,25.1,balance_check
7312-XSBAT,2025-11-02,49.75,bill_pay
3096-GKWEB,2024-06-10,94.75,support_contact
2371-JQHZZ,2023-12-13,93.0,support_contact
0674-GCDXG,2020-09-29,71.9,mobile_deposit
1121-QSIVB,2022-04-22,77.55,login
4396-KLSEH,2025-08-04,19.85,support_contact
3244-DCJWY,2025-11-02,70.25,mobile_deposit
2824-MYYBN,2022-11-18,95.25,transaction
0875-CABNR,2025-02-05,84.6,mobile_deposit
6345-HOVES,2023-02-16,25.05,balance_check
8318-LCNBW,2023-01-17,53.15,bill_pay
6469-QJKZW,2025-08-04,20.15,transaction
0147-ESWWR,2022-09-19,101.25,balance_check
1217-VASWC,2022-05-22,100.55,balance_check
7812-FZHPE,2024-07-10,24.1,balance_check
6370-ZVHDV,2020-11-28,25.3,login
5915-DGNVC,2021-11-23,71.8,balance_check
6260-XLACS,2025-08-04,19.7,login
3566-CAAYU,2020-08-30,49.85,balance_check
4983-CCWMC,2025-09-03,69.6,transfer
9103-CXVOK,2025-11-02,19.75,transaction
2896-TBNBE,2022-08-20,80.8,transfer
4797-AXPXK,2025-11-02,60.0,balance_check
5229-PRWKT,2025-04-06,86.55,transaction
6982-UQZLY,2025-11-02,20.85,transaction
2522-WLNSF,2023-02-16,64.2,support_contact
3841-CONLJ,2025-11-02,35.0,bill_pay
5057-LCOUI,2022-09-19,50.75,transfer
0193-ESZXP,2021-02-26,105.5,bill_pay
4475-NVTLU,2022-03-23,19.2,transaction
4369-HTUIF,2025-06-05,85.15,login
9386-LDCZR,2022-05-22,90.65,transaction
9585-KKMFD,2022-07-21,20.0,bill_pay
5399-ZIMKF,2025-07-05,74.65,transfer
0336-KXKFK,2020-01-03,61.2,balance_check
5619-XZZKR,2025-08-04,19.95,support_contact
